timestamp,GLOBAL_POSITION_INT.time_boot_ms,GLOBAL_POSITION_INT.lat,GLOBAL_POSITION_INT.lon,GLOBAL_POSITION_INT.alt,GLOBAL_POSITION_INT.relative_alt,GLOBAL_POSITION_INT.vx,GLOBAL_POSITION_INT.vy,GLOBAL_POSITION_INT.vz,GLOBAL_POSITION_INT.hdg
1437197474.38955998,90753,-352080674,1490434971,-290,-290,0,-22,0,34793
1437197474.65671992,90953,-352080663,1490434976,-300,-300,0,-22,0,34795
1437197475.06985188,91355,-352080659,1490434983,-310,-310,0,-21,-1,34793
1437197475.43902802,91757,-352080652,1490434982,-310,-310,0,-22,-1,34792
1437197475.69723988,92159,-352080646,1490434984,-320,-320,0,-21,-1,34792
1437197476.21425605,92541,-352080647,1490434982,-330,-330,0,-22,-2,34791
1437197476.44839191,92762,-352080647,1490434980,-320,-320,0,-22,-2,34791
1437197476.69255590,92963,-352080647,1490434978,-290,-290,0,-22,0,34790
1437197477.14264393,93346,-352080648,1490434978,-300,-300,0,-22,0,34788
1437197477.71664000,93748,-352080647,1490434976,-300,-300,0,-22,0,34788
1437197478.06913185,93950,-352080644,1490434969,-280,-280,0,-22,0,34788
1437197478.33256793,94351,-352080643,1490434967,-260,-260,0,-22,1,34786
1437197478.68933988,94552,-352080650,1490434963,-260,-260,0,-22,1,34786
1437197479.10247993,94954,-352080660,1490434963,-260,-260,0,-22,1,34785
1437197479.35154796,95175,-352080659,1490434965,-250,-250,0,-22,1,34787
1437197479.58174396,95557,-352080654,1490434963,-240,-240,0,-21,2,34786
1437197479.83382797,95959,-352080651,1490434959,-220,-220,0,-20,2,34787
1437197480.40209985,96360,-352080657,1490434950,-220,-220,0,-21,2,34786
1437197480.65508389,96762,-352080661,1490434946,-200,-200,0,-21,2,34788
1437197481.03942800,97164,-352080660,1490434949,-180,-180,0,-21,2,34788
1437197481.38577986,97546,-352080653,1490434952,-180,-180,0,-21,3,34790
1437197481.62054396,97747,-352080651,1490434950,-180,-180,-1,-21,3,34789
1437197481.89660001,98149,-352080654,1490434948,-170,-170,-1,-22,3,34788
1437197482.24968386,98551,-352080653,1490434950,-170,-170,0,-22,2,34789
1437197482.67889190,98953,-352080647,1490434957,-200,-200,0,-22,1,34790
1437197482.94058394,99355,-352080647,1490434960,-220,-220,0,-22,0,34790
1437197483.34542799,99757,-352080646,1490434962,-250,-250,0,-22,0,34792
1437197483.58741188,99958,-352080648,1490434962,-270,-270,0,-22,-1,34793
1437197484.12769985,100360,-352080644,1490434968,-300,-300,0,-21,-1,34793
1437197484.54172802,100561,-352080642,1490434971,-310,-310,0,-21,0,34793
1437197484.79995584,100963,-352080647,1490434969,-290,-290,0,-21,0,34792
1437197485.16108394,101346,-352080649,1490434967,-280,-280,1,-21,0,34791
1437197485.57425594,101548,-352080656,1490434960,-270,-270,1,-21,0,34792
1437197485.99539590,101950,-352080660,1490434961,-260,-260,2,-20,0,34792
1437197486.34449983,102151,-352080661,1490434959,-260,-260,2,-20,0,34792
1437197486.58365202,102553,-352080662,1490434958,-270,-270,2,-20,0,34792
1437197486.83083582,102754,-352080672,1490434962,-290,-290,2,-20,0,34792
1437197487.22987986,103157,-352080677,1490434952,-280,-280,2,-20,0,34794
1437197487.74604392,103540,-352080677,1490434954,-290,-290,2,-20,0,34794
1437197488.67553592,104163,-352080672,1490434956,-280,-280,2,-20,0,34794
1437197488.93556404,104545,-352080668,1490434956,-290,-290,2,-20,0,34793
1437197489.19289184,104947,-352080671,1490434963,-290,-290,1,-20,0,34792
1437197489.44897604,105349,-352080671,1490434957,-300,-300,1,-20,0,34794
1437197489.71195984,105751,-352080670,1490434958,-270,-270,1,-20,0,34793
1437197489.96991587,106353,-352080667,1490434963,-270,-270,0,-19,0,34793
1437197490.54465604,106956,-352080670,1490434961,-290,-290,0,-19,0,34793
1437197491.15942788,107358,-352080661,1490434954,-290,-290,0,-18,0,34792
1437197491.57970786,107961,-352080661,1490434949,-290,-290,0,-19,0,34791
1437197492.08189583,108362,-352080660,1490434946,-280,-280,0,-19,0,34789
1437197492.41000390,108763,-352080659,1490434948,-250,-250,0,-18,1,34788
1437197492.83321190,109345,-352080655,1490434951,-240,-240,0,-19,1,34788
1437197493.24553585,109747,-352080659,1490434950,-230,-230,0,-19,2,34788
1437197493.84962797,110150,-352080664,1490434950,-220,-220,0,-18,2,34788
1437197494.21267200,110351,-352080666,1490434946,-220,-220,0,-17,2,34790
1437197494.45795989,110752,-352080666,1490434950,-220,-220,0,-17,1,34790
1437197494.79101205,111155,-352080672,1490434951,-220,-220,0,-17,1,34791
1437197495.14516783,111556,-352080672,1490434953,-220,-220,0,-17,1,34790
1437197495.71361589,111758,-352080678,1490434951,-220,-220,0,-17,1,34790
1437197495.97581601,112161,-352080686,1490434947,-250,-250,0,-17,0,34789
1437197496.31171203,112342,-352080686,1490434947,-270,-270,1,-17,0,34789
1437197499.01711988,114754,-352080697,1490434955,-280,-280,1,-16,0,34790
1437197499.27063203,114955,-352080694,1490434957,-280,-280,1,-15,0,34789
1437197499.65429187,115358,-352080692,1490434962,-280,-280,1,-15,0,34791
1437197499.99970794,115740,-352080692,1490434961,-270,-270,2,-15,0,34790
1437197513.17701602,129345,-352080660,1490434989,-260,-260,2,-15,2,34785
1437197513.63524389,129948,-352080655,1490435002,-260,-260,2,-16,2,34783
1437197514.32647991,130751,-352080649,1490435004,-310,-310,2,-16,0,34786
1437197514.84458804,131173,-352080638,1490435013,-330,-330,2,-16,0,34788
1437197515.44899201,131756,-352080632,1490435014,-340,-340,3,-15,0,34789
1437197515.86306787,132158,-352080631,1490435011,-330,-330,3,-15,0,34789
1437197518.17093182,133945,-352080639,1490434997,-490,-490,3,-14,-5,34788
1437197518.51512384,134348,-352080636,1490434997,-520,-520,4,-13,-5,34788
1437197518.75621200,134750,-352080634,1490434990,-540,-540,4,-14,-6,34787
1437197519.06024790,135153,-352080631,1490434984,-530,-530,4,-14,-5,34785
1437197519.40951204,135555,-352080629,1490434986,-540,-540,4,-14,-5,34785
1437197519.66564393,136158,-352080636,1490434993,-550,-550,4,-14,-4,34782
1437197520.20590782,136559,-352080637,1490434991,-550,-550,4,-13,-4,34781
1437197520.55807996,136943,-352080636,1490434989,-540,-540,5,-14,-3,34780
1437197521.01922393,137366,-352080632,1490434991,-560,-560,5,-14,-3,34780
1437197521.47943997,137748,-352080630,1490434988,-580,-580,5,-14,-4,34779
1437197521.79053593,138150,-352080625,1490434996,-570,-570,5,-14,-3,34782
1437197522.03958797,138351,-352080626,1490434995,-540,-540,5,-13,-1,34781
1437197522.47394800,138753,-352080627,1490434991,-530,-530,5,-13,-1,34781
1437197522.88708401,139155,-352080636,1490434993,-530,-530,5,-13,-1,34779
1437197523.30519199,139556,-352080646,1490434986,-520,-520,4,-14,0,34780
1437197523.66228390,139959,-352080650,1490434987,-520,-520,5,-14,0,34780
1437197523.92154384,140160,-352080649,1490434986,-510,-510,4,-13,1,34780
1437197524.33961201,140562,-352080647,1490434988,-480,-480,5,-14,2,34779
1437197524.69262004,140943,-352080651,1490434991,-480,-480,4,-13,1,34777
1437197525.00191188,141345,-352080646,1490434990,-470,-470,4,-14,2,34777
1437197525.48130393,141747,-352080649,1490434992,-470,-470,4,-14,2,34776
1437197525.75433993,142150,-352080649,1490434989,-470,-470,4,-13,2,34775
1437197526.03151989,142350,-352080653,1490434979,-460,-460,4,-14,2,34775
1437197526.41461992,142752,-352080656,1490434975,-440,-440,3,-14,3,34774
1437197526.76073194,143174,-352080654,1490434977,-440,-440,3,-13,3,34774
1437197527.01197982,143355,-352080654,1490434975,-440,-440,3,-13,3,34773
1437197527.44016790,143757,-352080655,1490434978,-430,-430,3,-13,3,34773
1437197527.68825603,143958,-352080654,1490434978,-430,-430,4,-13,3,34772
1437197527.92623591,144360,-352080649,1490434984,-430,-430,4,-12,3,34771
1437197528.16944790,144561,-352080649,1490434982,-440,-440,4,-12,2,34773
1437197528.52568388,144942,-352080647,1490434979,-440,-440,4,-12,2,34773
1437197528.84096789,145163,-352080646,1490434979,-450,-450,4,-12,1,34772
1437197529.10092402,145343,-352080642,1490434981,-450,-450,4,-12,1,34772
1437197529.45468402,145746,-352080637,1490434975,-450,-450,4,-12,2,34771
1437197529.69105601,145947,-352080635,1490434971,-450,-450,4,-12,2,34769
1437197530.01618004,146350,-352080623,1490434969,-440,-440,4,-12,2,34767
1437197530.28339982,146550,-352080621,1490434971,-440,-440,4,-13,1,34767
1437197530.55812383,146751,-352080621,1490434971,-450,-450,5,-13,1,34768
1437197530.95771194,147153,-352080623,1490434964,-450,-450,4,-13,1,34767
1437197531.34672403,147354,-352080623,1490434960,-460,-460,4,-12,1,34766
1437197531.59394002,147756,-352080622,1490434952,-460,-460,4,-12,1,34768
1437197531.99306798,147957,-352080625,1490434954,-480,-480,4,-12,1,34767
1437197532.27727199,148360,-352080620,1490434950,-470,-470,4,-12,1,34766
1437197532.63026404,148561,-352080622,1490434951,-470,-470,4,-12,1,34766
1437197533.02953601,148962,-352080617,1490434953,-480,-480,4,-12,0,34766
1437197533.28869987,149363,-352080616,1490434948,-460,-460,4,-12,1,34766
1437197533.85781598,149565,-352080615,1490434946,-450,-450,4,-12,2,34765
1437197534.36514783,149967,-352080610,1490434945,-460,-460,4,-12,1,34767
1437197534.69228005,150369,-352080609,1490434938,-490,-490,4,-13,0,34767
1437197535.09735584,150770,-352080597,1490434936,-500,-500,4,-13,0,34765
1437197535.51854396,151172,-352080591,1490434942,-520,-520,4,-13,-1,34764
1437197535.87387204,151754,-352080590,1490434940,-540,-540,4,-13,-2,34765
1437197536.10873604,152176,-352080589,1490434946,-560,-560,4,-13,-2,34765
1437197536.44998002,152558,-352080601,1490434945,-560,-560,4,-12,-2,34764
1437197536.80182385,153160,-352080598,1490434943,-540,-540,4,-12,-1,34765
1437197537.21325183,153561,-352080600,1490434948,-550,-550,5,-12,-1,34765
1437197537.56567192,153963,-352080608,1490434953,-550,-550,5,-12,0,34766
1437197538.00970387,154364,-352080609,1490434949,-550,-550,4,-11,0,34767
1437197538.41488791,154766,-352080603,1490434959,-540,-540,4,-11,0,34766
1437197538.82833600,155168,-352080605,1490434954,-540,-540,4,-11,0,34764
1437197539.24126387,155550,-352080611,1490434955,-540,-540,4,-11,0,34763
1437197539.64835191,155950,-352080615,1490434956,-530,-530,4,-12,0,34762
1437197540.06153202,156151,-352080620,1490434960,-550,-550,4,-11,0,34762
1437197540.48282385,156573,-352080621,1490434958,-540,-540,4,-12,0,34762
1437197540.73474002,156955,-352080622,1490434954,-560,-560,4,-12,-1,34763
1437197541.08002782,157157,-352080624,1490434949,-540,-540,4,-12,0,34761
1437197541.40905595,157559,-352080629,1490434947,-550,-550,5,-12,0,34762
1437197541.66716790,157961,-352080635,1490434949,-550,-550,5,-12,0,34761
1437197541.97836804,158363,-352080634,1490434951,-540,-540,5,-12,0,34760
1437197542.56447983,158544,-352080635,1490434952,-530,-530,5,-12,0,34758
1437197542.80668783,158946,-352080634,1490434952,-530,-530,5,-12,0,34758
1437197543.15191603,159349,-352080633,1490434959,-540,-540,5,-12,0,34757
1437197543.48129988,159550,-352080636,1490434958,-550,-550,5,-12,0,34757
1437197543.73907185,159952,-352080637,1490434965,-550,-550,5,-11,0,34757
1437197544.05017591,160354,-352080642,1490434973,-560,-560,5,-11,0,34755
1437197544.62671185,160755,-352080644,1490434973,-550,-550,5,-11,0,34754
1437197544.87749982,160956,-352080647,1490434971,-540,-540,5,-11,0,34751
1437197545.22179604,161358,-352080652,1490434966,-560,-560,6,-10,0,34751
1437197545.55195999,161759,-352080653,1490434969,-550,-550,6,-10,0,34751
1437197545.80999994,161960,-352080653,1490434970,-540,-540,6,-10,0,34749
1437197546.12123203,162361,-352080658,1490434970,-540,-540,6,-10,0,34749
1437197546.69026804,162763,-352080665,1490434976,-520,-520,7,-10,1,34749
1437197546.94340396,162943,-352080664,1490434977,-500,-500,7,-10,1,34749
1437197547.36157584,163346,-352080667,1490434975,-490,-490,7,-10,2,34748
1437197547.69971204,163749,-352080666,1490434973,-490,-490,7,-10,2,34749
1437197547.93878794,164151,-352080663,1490434972,-480,-480,7,-10,2,34748
1437197548.39891195,164352,-352080665,1490434969,-460,-460,7,-10,2,34749
1437197548.63215590,164755,-352080669,1490434972,-450,-450,7,-10,3,34747
1437197548.96628404,165177,-352080673,1490434961,-450,-450,7,-10,3,34747
1437197549.37957597,165358,-352080678,1490434959,-450,-450,7,-10,3,34747
1437197549.63952804,165760,-352080687,1490434959,-450,-450,7,-9,2,34748
1437197549.94544005,166162,-352080684,1490434965,-430,-430,7,-9,2,34747
1437197550.19373202,166564,-352080684,1490434969,-430,-430,6,-9,2,34747
1437197550.52009583,166765,-352080685,1490434964,-410,-410,6,-9,3,34747
1437197550.84697199,167167,-352080690,1490434962,-420,-420,6,-9,2,34747
1437197551.19519997,167569,-352080700,1490434955,-430,-430,6,-9,1,34747
1437197551.45627189,167751,-352080700,1490434953,-440,-440,6,-9,1,34745
1437197551.87650800,168153,-352080696,1490434948,-430,-430,6,-9,1,34744
1437197552.23172784,168554,-352080689,1490434945,-420,-420,6,-10,1,34742
1437197552.64078784,168955,-352080690,1490434948,-420,-420,5,-10,1,34741
1437197552.87995601,169156,-352080689,1490434954,-420,-420,5,-9,1,34741
1437197553.15721202,169558,-352080690,1490434957,-450,-450,5,-10,0,34740
1437197553.67627597,169960,-352080697,1490434956,-460,-460,4,-10,0,34741
1437197553.91551590,170160,-352080696,1490434955,-480,-480,4,-10,-1,34740
1437197554.15948391,170543,-352080695,1490434958,-470,-470,5,-10,-1,34739
1437197554.51368403,170744,-352080694,1490434956,-490,-490,5,-10,-1,34740
1437197554.77175188,171145,-352080695,1490434952,-490,-490,5,-10,-1,34739
1437197555.02691984,171346,-352080698,1490434949,-490,-490,5,-10,-1,34739
1437197555.29289198,171749,-352080696,1490434948,-490,-490,5,-10,-1,34740
1437197555.85019994,171949,-352080697,1490434947,-480,-480,5,-9,0,34740
1437197556.08920789,172351,-352080699,1490434953,-480,-480,5,-9,0,34739
1437197556.32345986,172552,-352080700,1490434953,-500,-500,5,-9,-1,34738
1437197556.61033988,172954,-352080698,1490434954,-490,-490,5,-10,0,34737
1437197556.85577583,173156,-352080696,1490434954,-520,-520,5,-10,-1,34738
1437197557.26220798,173559,-352080689,1490434955,-510,-510,5,-10,-1,34737
1437197557.57503200,173760,-352080686,1490434955,-520,-520,5,-10,-1,34736
1437197557.82123995,174162,-352080690,1490434944,-530,-530,5,-10,-2,34736
1437197558.07017994,174343,-352080684,1490434947,-540,-540,6,-10,-2,34735
1437197558.38721204,174765,-352080688,1490434949,-560,-560,6,-9,-3,34734
1437197558.76409602,174966,-352080696,1490434942,-580,-580,6,-9,-4,34732
1437197559.13660002,175348,-352080705,1490434945,-620,-620,6,-9,-4,34732
1437197559.42270398,175549,-352080706,1490434946,-620,-620,6,-9,-4,34731
1437197559.75798798,175951,-352080714,1490434944,-640,-640,7,-9,-4,34732
1437197560.06326795,176172,-352080715,1490434944,-640,-640,7,-8,-4,34731
1437197560.41215205,176554,-352080713,1490434951,-620,-620,8,-8,-3,34730
1437197560.72330403,176774,-352080713,1490434952,-630,-630,8,-7,-3,34730
1437197560.96380401,177157,-352080716,1490434956,-640,-640,8,-6,-3,34731
1437197561.20943594,177358,-352080715,1490434955,-640,-640,8,-6,-3,34731
1437197561.56376004,177760,-352080719,1490434955,-660,-660,8,-6,-3,34729
1437197561.82070804,177961,-352080721,1490434956,-660,-660,9,-6,-2,34728
1437197562.13883996,178362,-352080723,1490434961,-660,-660,8,-6,-2,34726
1437197562.59118795,178563,-352080723,1490434966,-660,-660,8,-6,-2,34727
1437197562.83512783,178965,-352080726,1490434970,-680,-680,8,-6,-2,34727
1437197563.06542397,179186,-352080727,1490434975,-680,-680,8,-6,-2,34726
1437197563.56815600,179569,-352080725,1490434978,-700,-700,8,-6,-2,34724
1437197563.90158796,179750,-352080728,1490434979,-700,-700,8,-6,-2,34722
1437197564.29973602,180171,-352080730,1490434978,-700,-700,8,-6,-2,34722
1437197564.71413589,180552,-352080730,1490434979,-690,-690,8,-6,-1,34722
1437197564.97412801,180753,-352080730,1490434980,-700,-700,7,-6,-1,34721
1437197565.28155589,181175,-352080727,1490434985,-700,-700,7,-6,-1,34721
1437197565.54959583,181558,-352080724,1490434995,-720,-720,7,-6,-2,34721
1437197566.05149603,181960,-352080726,1490434991,-700,-700,6,-6,-1,34720
1437197566.41868401,182362,-352080718,1490434988,-690,-690,7,-6,-1,34719
1437197566.65778399,182763,-352080712,1490434991,-700,-700,6,-6,-1,34718
1437197566.89209986,183164,-352080709,1490434993,-710,-710,6,-6,0,34717
1437197567.22518396,183367,-352080704,1490434986,-710,-710,6,-6,0,34718
1437197567.50507998,183748,-352080702,1490434980,-710,-710,6,-6,0,34716
1437197567.80125594,184170,-352080705,1490434991,-710,-710,6,-7,0,34715
1437197568.25336385,184552,-352080705,1490434989,-700,-700,6,-6,0,34716
1437197568.64303589,184953,-352080706,1490434987,-690,-690,6,-6,0,34714
1437197568.87677193,185354,-352080713,1490434980,-670,-670,7,-6,0,34715
1437197569.22290802,185555,-352080717,1490434978,-650,-650,7,-6,1,34713
1437197569.69518399,185958,-352080724,1490434980,-630,-630,7,-6,3,34713
1437197570.11627197,186360,-352080728,1490434978,-600,-600,7,-6,3,34714
1437197570.61167192,186561,-352080728,1490434977,-590,-590,7,-6,3,34714
1437197570.93168783,186962,-352080725,1490434973,-580,-580,7,-5,3,34715
1437197571.19186401,187364,-352080728,1490434974,-590,-590,7,-5,2,34712
1437197571.59791994,187747,-352080735,1490434967,-610,-610,7,-5,1,34713
1437197571.91415191,187968,-352080742,1490434960,-620,-620,7,-5,1,34714
1437197572.15723991,188349,-352080747,1490434954,-630,-630,7,-5,0,34713
1437197572.49237204,188751,-352080749,1490434952,-630,-630,7,-5,0,34711
1437197572.81047201,188951,-352080749,1490434959,-620,-620,7,-6,1,34711
1437197573.15260792,189353,-352080751,1490434961,-620,-620,7,-6,1,34711
1437197573.42678404,189756,-352080759,1490434959,-620,-620,7,-6,1,34710
1437197573.77823186,190158,-352080758,1490434958,-620,-620,7,-6,1,34709
1437197574.02009201,190359,-352080760,1490434955,-640,-640,7,-5,0,34710
1437197574.46215200,190762,-352080766,1490434960,-630,-630,7,-5,0,34711
1437197574.81325197,191165,-352080772,1490434956,-640,-640,7,-5,0,34710
1437197575.05542397,191346,-352080780,1490434958,-630,-630,7,-5,0,34709
1437197575.48671985,191749,-352080787,1490434958,-620,-620,7,-5,1,34709
1437197575.89983582,192150,-352080780,1490434960,-610,-610,7,-5,1,34710
1437197576.31999183,192552,-352080774,1490434960,-600,-600,8,-5,1,34710
1437197576.63402390,192753,-352080776,1490434968,-600,-600,7,-5,1,34708
1437197576.95436001,193155,-352080775,1490434974,-600,-600,7,-5,1,34708
1437197577.22405982,193557,-352080775,1490434984,-570,-570,7,-4,2,34708
1437197577.55749583,193758,-352080773,1490434985,-530,-530,7,-4,3,34709
1437197577.97159600,194160,-352080778,1490434988,-490,-490,7,-4,4,34709
1437197578.39273596,194561,-352080780,1490434985,-460,-460,7,-4,4,34709
1437197578.80527592,194762,-352080779,1490434990,-450,-450,7,-4,4,34710
1437197579.11829996,195164,-352080777,1490434997,-430,-430,7,-4,5,34709
1437197579.62720799,195554,-352080781,1490435007,-430,-430,7,-4,4,34710
1437197579.88832784,195955,-352080783,1490435010,-390,-390,8,-4,5,34710
1437197580.19093204,196156,-352080784,1490435010,-360,-360,8,-4,5,34710
1437197580.61780405,196559,-352080786,1490435017,-360,-360,8,-4,5,34710
