timestamp,POWER_STATUS.Vcc,POWER_STATUS.Vservo,POWER_STATUS.flags
1437196832.91820788,5161,5522,3
1437196833.16327596,5194,5532,3
1437196833.65647602,5169,5530,3
1437196833.92940784,5162,5508,3
1437196834.47083187,5162,5525,3
1437196834.95995188,5182,5534,3
1437196835.49525189,5173,5534,3
1437196835.81134796,5194,5561,3
1437196836.12044787,5182,5534,3
1437196836.53761983,5159,5515,3
1437196836.97494793,5188,5527,3
1437196837.29306793,5169,5532,3
1437196837.53208399,5182,5486,3
1437196837.88925600,5194,5530,3
1437196838.19039989,5182,5527,3
1437196838.56757998,5162,5525,3
1437196838.98960400,5182,5530,3
1437196839.42791605,5175,5527,3
1437196839.67200398,5169,5530,3
1437196840.06325197,5170,5496,3
1437196840.47087598,5185,5527,3
1437196840.70545983,5156,5525,3
1437196841.01463199,5144,5527,3
1437196841.28633189,5170,5525,3
1437196841.58001184,5156,5530,3
1437196841.81189585,5169,5481,3
1437196842.16312790,5182,5530,3
1437196842.40217185,5143,5481,3
1437196842.82228804,5159,5551,3
1437196843.23851991,5170,5525,3
1437196843.57672000,5162,5527,3
1437196844.23699594,5170,5481,3
1437196844.47497201,5162,5527,3
1437196844.71511984,5159,5532,3
1437196845.06726789,5170,5532,3
1437196845.30691195,5172,5530,3
1437196845.65149188,5190,5527,3
1437196845.92864394,5169,5476,3
1437196846.34475589,5170,5488,3
1437196846.58193588,5136,5474,3
1437196846.82010388,5175,5549,3
1437196847.26917601,5182,5530,3
1437196847.52930784,5151,5530,3
1437196847.83641982,5157,5525,3
1437196848.34462404,5182,5534,3
1437196848.65291190,5182,5479,3
1437196848.89087987,5164,5493,3
1437196849.31312394,5156,5467,3
1437196849.57718801,5194,5530,3
1437196849.91234803,5188,5525,3
1437196850.23846388,5182,5571,3
1437196850.55658793,5190,5532,3
1437196850.99889588,5182,5469,3
1437196851.40888405,5177,5515,3
1437196851.86420798,5182,5520,3
1437196852.17032790,5169,5525,3
1437196852.40934801,5207,5537,3
1437196852.68845987,5188,5527,3
1437196853.02481604,5169,5488,3
1437196853.34983182,5194,5527,3
1437196853.61588383,5161,5532,3
1437196854.10411596,5164,5525,3
1437196854.51517200,5153,5527,3
1437196854.92829990,5194,5527,3
1437196855.20150399,5190,5522,3
1437196855.75679994,5161,5532,3
1437196856.07816792,5162,5530,3
1437196856.58601189,5175,5479,3
1437196857.03643203,5164,5527,3
1437196857.36346388,5162,5530,3
1437196858.02778387,5172,5532,3
1437196858.47305202,5169,5532,3
1437196858.78898787,5149,5532,3
1437196859.09227586,5161,5522,3
1437196859.40853596,5162,5534,3
1437196859.88561988,5182,5527,3
1437196860.20959187,5188,5486,3
1437196860.56466389,5157,5525,3
1437196861.12691188,5194,5527,3
1437196861.54008389,5173,5530,3
1437196861.95424795,5175,5481,3
1437196862.37046790,5175,5530,3
1437196862.89168787,5156,5481,3
1437196863.23482394,5182,5532,3
1437196863.57388783,5169,5534,3
1437196863.92715192,5175,5530,3
1437196864.23811984,5188,5522,3
1437196864.48933601,5135,5515,3
1437196864.79729199,5148,5467,3
1437196865.30451202,5183,5530,3
1437196865.61259604,5143,5476,3
1437196865.91387582,5182,5474,3
1437196866.29901195,5194,5527,3
1437196866.74422383,5198,5530,3
1437196867.09131193,5186,5522,3
1437196867.37452793,5156,5474,3
1437196867.77961588,5175,5527,3
1437196868.12676001,5182,5530,3
1437196868.48587990,5175,5488,3
1437196868.82315993,5169,5527,3
1437196869.16219592,5172,5530,3
1437196869.61234403,5182,5532,3
1437196870.13664794,5169,5532,3
1437196870.47083592,5169,5522,3
1437196870.90786386,5144,5532,3
1437196871.17090797,5175,5530,3
1437196871.50516391,5149,5539,3
1437196871.73122001,5169,5522,3
1437196872.07235599,5175,5527,3
1437196872.71967196,5156,5530,3
1437196873.06780791,5165,5486,3
1437196873.31485200,5170,5525,3
1437196873.57903194,5173,5530,3
1437196874.00415587,5183,5527,3
1437196874.31932402,5194,5527,3
1437196874.58450389,5164,5481,3
1437196874.99959183,5162,5530,3
1437196875.41390395,5170,5527,3
1437196875.82741594,5156,5479,3
1437196876.15106392,5194,5530,3
1437196876.49021602,5175,5520,3
1437196876.79734397,5156,5469,3
1437196877.10056782,5162,5525,3
1437196877.48563600,5162,5530,3
1437196877.94102001,5182,5532,3
1437196878.24813199,5182,5484,3
1437196878.63515186,5177,5472,3
1437196878.99429584,5169,5527,3
1437196879.31643605,5159,5527,3
1437196879.66556787,5182,5530,3
1437196879.90273595,5162,5517,3
1437196880.20582390,5194,5530,3
1437196880.49996400,5162,5527,3
1437196880.73197985,5144,5488,3
1437196881.12021184,5169,5532,3
1437196881.45928383,5157,5522,3
1437196881.83538795,5144,5534,3
1437196882.35662389,5188,5525,3
1437196882.66978002,5156,5491,3
1437196883.08447599,5169,5525,3
1437196883.49027205,5185,5486,3
1437196883.94045591,5162,5532,3
1437196884.17143202,5172,5508,3
1437196884.49191594,5169,5532,3
1437196884.73977590,5151,5534,3
1437196885.08936405,5175,5527,3
1437196885.35492802,5182,5532,3
1437196885.70480394,5170,5534,3
1437196886.21237183,5170,5527,3
1437196886.52848387,5162,5532,3
1437196886.76346397,5175,5525,3
1437196887.14977193,5194,5532,3
1437196887.47475195,5156,5525,3
1437196887.87331200,5175,5530,3
1437196888.22413182,5182,5488,3
1437196888.48924398,5143,5546,3
1437196888.87452793,5188,5525,3
1437196889.28724790,5170,5527,3
1437196889.70075989,5182,5532,3
1437196890.06589603,5169,5530,3
1437196890.32100391,5182,5527,3
1437196890.73523998,5156,5532,3
1437196891.01026392,5156,5491,3
1437196891.32935596,5194,5532,3
1437196891.59455991,5157,5542,3
1437196891.88756394,5170,5525,3
1437196892.23776388,5169,5530,3
1437196892.54687595,5143,5479,3
1437196892.87812805,5156,5530,3
1437196893.19521999,5169,5522,3
1437196893.47823191,5165,5530,3
1437196893.79040790,5162,5525,3
1437196894.02648401,5169,5527,3
1437196894.36971593,5177,5530,3
1437196894.60968399,5151,5505,3
1437196894.85072803,5182,5530,3
1437196895.29502797,5169,5556,3
1437196895.71130395,5156,5527,3
1437196896.03236389,5154,5532,3
1437196896.30345988,5157,5527,3
1437196896.56865191,5164,5525,3
1437196897.00481987,5173,5534,3
1437196897.23889589,5149,5525,3
1437196897.57597995,5175,5530,3
1437196897.89718390,5169,5527,3
1437196898.24731588,5170,5527,3
1437196898.64643192,5169,5520,3
1437196898.88561583,5159,5527,3
1437196899.19569182,5149,5532,3
1437196899.46981192,5182,5532,3
1437196899.78594398,5162,5530,3
1437196900.02299595,5175,5501,3
1437196900.47224784,5172,5527,3
1437196900.88541198,5149,5493,3
1437196901.30248404,5169,5532,3
1437196901.71503997,5149,5527,3
1437196902.16795182,5143,5479,3
1437196902.48212790,5182,5510,3
1437196902.71347189,5144,5520,3
1437196903.07125592,5170,5527,3
1437196903.47860003,5151,5515,3
1437196903.81268787,5164,5532,3
1437196904.14095998,5162,5530,3
1437196904.64315605,5169,5530,3
1437196904.96706796,5177,5534,3
1437196905.30119991,5149,5527,3
1437196905.85459590,5156,5527,3
1437196906.17660785,5172,5530,3
1437196906.51080394,5162,5525,3
1437196907.00286388,5170,5527,3
1437196907.35407591,5156,5481,3
1437196907.75528789,5157,5527,3
1437196908.17175603,5169,5520,3
1437196908.50257993,5151,5525,3
1437196909.06672001,5188,5554,3
1437196909.40827584,5182,5527,3
1437196909.62623596,5144,5530,3
1437196909.69657588,5156,5493,3
1437196909.96075988,5156,5546,3
1437196910.31929588,5157,5527,3
1437196910.82251596,5169,5532,3
1437196911.20162797,5156,5534,3
1437196911.47506404,5169,5534,3
1437196911.72285604,5169,5530,3
1437196912.04003596,5161,5539,3
1437196912.48355603,5151,5476,3
1437196912.92656803,5162,5476,3
1437196913.21148396,5162,5493,3
1437196913.44959188,5149,5532,3
1437196913.72266793,5143,5542,3
1437196914.13894391,5154,5534,3
1437196914.40711594,5148,5559,3
1437196914.75707984,5149,5498,3
1437196915.00631595,5122,5498,3
1437196915.37836790,5130,5554,3
1437196915.63649583,5162,5551,3
1437196916.04167604,5143,5554,3
1437196916.41594791,5136,5551,3
1437196916.76367593,5148,5556,3
1437196917.20419192,5138,5515,3
1437196917.46033597,5133,5576,3
1437196917.80039191,5130,5563,3
1437196918.04745984,5143,5561,3
1437196918.41969585,5138,5559,3
1437196918.90991592,5130,5561,3
1437196919.43199205,5143,5551,3
1437196919.77928805,5099,5510,3
1437196920.19373989,5111,5585,3
1437196920.61554384,5159,5549,3
1437196920.80301595,5144,5551,3
1437196921.05179191,5132,5568,3
1437196921.42791200,5124,5491,3
1437196921.66424799,5136,5578,3
1437196922.00819993,5104,5573,3
1437196922.35332799,5156,5554,3
1437196922.87147188,5169,5546,3
1437196923.36470389,5157,5549,3
1437196923.86999583,5156,5566,3
1437196924.17512393,5143,5568,3
1437196924.72533202,5157,5551,3
1437196925.05140400,5156,5561,3
1437196925.52388000,5143,5556,3
1437196925.97278404,5164,5546,3
1437196926.38609600,5175,5542,3
1437196926.80328798,5175,5534,3
1437196927.21471596,5182,5486,3
1437196927.79361200,5143,5501,3
1437196928.10971594,5169,5486,3
1437196928.56599188,5169,5513,3
1437196928.97016788,5169,5539,3
1437196929.55751586,5182,5556,3
1437196929.79441595,5182,5539,3
1437196930.32171988,5143,5534,3
1437196930.59319186,5151,5527,3
1437196930.82995987,5170,5534,3
1437196931.30919194,5183,5527,3
1437196931.56712794,5156,5532,3
1437196931.89337587,5182,5527,3
1437196932.25257587,5191,5484,3
1437196932.42162395,5169,5527,3
1437196932.66665196,5170,5522,3
1437196932.96369600,5162,5532,3
1437196933.37891197,5162,5534,3
1437196933.63602400,5159,5527,3
1437196933.87310386,5157,5530,3
1437196934.20789599,5149,5532,3
1437196934.53143597,5183,5530,3
1437196934.86263585,5156,5527,3
1437196935.10569191,5159,5571,3
1437196935.42686391,5162,5527,3
1437196935.76896405,5169,5522,3
1437196936.07811189,5182,5527,3
1437196936.44630790,5182,5527,3
1437196936.66934800,5175,5481,3
1437196936.94351602,5157,5527,3
1437196937.18947983,5194,5481,3
1437196937.43460798,5162,5542,3
1437196937.66373992,5175,5503,3
1437196937.91277599,5182,5525,3
1437196938.26190400,5162,5534,3
1437196938.59907603,5159,5527,3
1437196939.00241184,5182,5498,3
1437196939.38352799,5157,5532,3
1437196939.86106801,5188,5530,3
1437196940.41491604,5157,5481,3
1437196940.67199183,5170,5525,3
1437196940.90906787,5177,5496,3
1437196941.60327983,5188,5530,3
1437196941.90449595,5159,5532,3
1437196942.21377182,5156,5530,3
1437196942.55174804,5156,5527,3
1437196942.80488801,5170,5530,3
1437196943.07194805,5165,5527,3
1437196943.55521202,5162,5525,3
1437196943.87648797,5169,5510,3
1437196944.10965991,5170,5532,3
1437196944.46261597,5173,5527,3
1437196944.71569991,5136,5525,3
1437196944.94869995,5182,5530,3
1437196945.22879982,5169,5517,3
1437196945.46913195,5156,5522,3
1437196945.77913594,5183,5532,3
1437196946.04532385,5170,5491,3
1437196946.33135605,5175,5484,3
1437196946.74548793,5148,5476,3
1437196947.05770802,5182,5455,3
1437196947.39991593,5185,5534,3
1437196947.64394403,5156,5527,3
1437196947.90829587,5173,5530,3
1437196948.12617993,5173,5525,3
1437196948.40479183,5169,5522,3
1437196948.70845199,5156,5488,3
1437196948.96440005,5185,5496,3
1437196949.27754402,5169,5488,3
1437196949.95580387,5169,5527,3
1437196950.25994396,5162,5530,3
1437196950.48307991,5165,5530,3
1437196951.23540401,5191,5527,3
1437196951.61686802,5175,5534,3
1437196951.86256790,5153,5467,3
1437196952.26985192,5157,5476,3
1437196952.57788801,5169,5498,3
1437196953.05904794,5149,5530,3
1437196953.33429193,5182,5525,3
1437196953.70861197,5169,5532,3
1437196954.09157586,5149,5527,3
1437196954.36347985,5169,5532,3
1437196954.67802000,5144,5515,3
1437196954.94903994,5153,5530,3
1437196955.19202399,5170,5530,3
1437196955.58911204,5144,5527,3
1437196955.82229996,5156,5525,3
1437196956.26758790,5169,5530,3
1437196956.51388383,5162,5525,3
1437196956.74761987,5169,5534,3
1437196957.09770393,5175,5530,3
1437196957.44233203,5172,5527,3
1437196957.75004792,5143,5530,3
1437196958.09069991,5170,5530,3
1437196958.40030384,5169,5481,3
1437196958.84863591,5172,5525,3
1437196959.37062383,5162,5527,3
1437196959.60888791,5169,5530,3
1437196960.13510799,5169,5527,3
1437196960.47128391,5182,5544,3
1437196960.73948383,5148,5472,3
1437196961.18768001,5186,5513,3
1437196961.43967199,5136,5527,3
1437196961.85696793,5185,5522,3
1437196962.09432387,5194,5530,3
1437196962.62017202,5162,5522,3
1437196962.93430805,5173,5525,3
1437196963.36243987,5157,5532,3
1437196963.60871196,5172,5493,3
1437196963.96968389,5169,5520,3
1437196964.34094787,5144,5472,3
1437196964.57798386,5151,5530,3
1437196964.91316795,5169,5527,3
1437196965.26917601,5151,5534,3
1437196965.51884794,5151,5491,3
1437196965.82962799,5188,5532,3
1437196966.16061187,5175,5530,3
1437196966.46967196,5182,5561,3
1437196966.72092795,5157,5474,3
1437196966.97104001,5162,5517,3
1437196967.20506787,5169,5527,3
1437196967.47311997,5136,5530,3
1437196967.95446801,5169,5525,3
1437196968.21951604,5143,5488,3
1437196968.54157591,5175,5532,3
1437196968.78871202,5148,5486,3
1437196969.03983593,5175,5474,3
1437196969.30478001,5173,5527,3
1437196969.55616403,5149,5527,3
1437196969.78613186,5153,5530,3
1437196970.05452800,5182,5532,3
1437196970.30333591,5156,5530,3
1437196970.65452003,5144,5498,3
1437196970.89957595,5182,5539,3
1437196971.17723584,5169,5600,3
1437196971.52795196,5172,5532,3
1437196971.83503199,5169,5530,3
1437196972.16623592,5159,5532,3
1437196972.51223588,5182,5520,3
1437196972.76347589,5182,5527,3
1437196973.07648396,5169,5546,3
1437196973.44979191,5169,5501,3
1437196973.78581190,5175,5530,3
1437196974.02784801,5157,5532,3
1437196974.43926382,5169,5503,3
1437196974.89613986,5170,5549,3
1437196975.23239994,5159,5530,3
1437196975.47859597,5182,5525,3
1437196975.82969189,5144,5530,3
1437196976.07975984,5182,5481,3
1437196976.34388399,5169,5532,3
1437196976.76106000,5151,5525,3
1437196976.99741983,5154,5472,3
1437196977.24021196,5156,5525,3
1437196977.75248003,5188,5534,3
1437196978.14958000,5162,5476,3
1437196978.44076800,5149,5525,3
1437196978.82791996,5183,5527,3
1437196979.16105986,5170,5530,3
1437196979.37817192,5169,5525,3
1437196979.75427604,5169,5510,3
1437196980.16837192,5170,5534,3
1437196980.48971987,5148,5491,3
1437196980.72169185,5162,5530,3
1437196980.96778393,5169,5534,3
1437196981.40800405,5175,5525,3
1437196981.66301584,5149,5530,3
1437196981.98621202,5162,5510,3
1437196982.34521198,5154,5491,3
1437196982.58647585,5169,5527,3
1437196982.89765596,5185,5537,3
1437196983.18068004,5143,5537,3
1437196983.73799205,5162,5534,3
1437196984.04608393,5169,5520,3
1437196984.41716385,5159,5527,3
1437196984.72438002,5169,5534,3
1437196984.97453594,5169,5464,3
1437196985.20455599,5170,5474,3
1437196985.57897186,5157,5476,3
1437196985.89489985,5156,5527,3
1437196986.13290405,5162,5532,3
1437196986.41107583,5178,5530,3
1437196986.65393996,5170,5532,3
1437196986.96521997,5156,5530,3
1437196987.21345186,5169,5520,3
1437196987.61857986,5175,5530,3
1437196988.03199196,5190,5479,3
1437196988.37979984,5177,5530,3
1437196988.65198398,5175,5493,3
1437196989.09732795,5173,5527,3
1437196989.38316393,5162,5488,3
1437196989.62039590,5159,5525,3
1437196989.85951996,5143,5527,3
1437196990.10972786,5182,5520,3
1437196990.46180797,5148,5474,3
1437196990.79311204,5162,5481,3
1437196991.11000395,5182,5532,3
1437196991.55019188,5169,5527,3
1437196991.96460390,5172,5503,3
1437196992.37552404,5162,5530,3
1437196992.82178783,5149,5532,3
1437196993.14601183,5175,5520,3
1437196993.52110791,5169,5530,3
1437196993.79219198,5169,5525,3
1437196994.28047991,5162,5530,3
1437196994.55352783,5156,5530,3
1437196995.11668801,5169,5527,3
1437196995.37988400,5161,5493,3
1437196995.72598386,5207,5527,3
1437196996.07306385,5182,5481,3
1437196996.51524401,5162,5525,3
1437196996.95749998,5170,5481,3
1437196997.27259588,5182,5537,3
1437196997.57573605,5162,5527,3
1437196997.95886803,5173,5530,3
1437196998.37298799,5149,5534,3
1437196998.78719997,5156,5527,3
1437196999.04141593,5188,5527,3
1437196999.28149605,5169,5472,3
1437196999.61650395,5169,5549,3
1437197000.02750397,5182,5532,3
1437197000.43990397,5170,5527,3
1437197000.88601184,5175,5532,3
1437197001.13035989,5186,5525,3
1437197001.54436803,5169,5532,3
1437197001.85252786,5169,5530,3
1437197002.00147605,5182,5527,3
1437197002.41159201,5151,5556,3
1437197002.64773989,5156,5532,3
1437197002.85701585,5164,5530,3
1437197003.19092798,5169,5537,3
1437197003.54220390,5182,5532,3
1437197003.88925600,5164,5488,3
1437197004.23155594,5153,5534,3
1437197004.60622787,5156,5530,3
1437197004.92170000,5182,5544,3
1437197005.33592796,5154,5534,3
1437197005.64908385,5162,5554,3
1437197005.81906796,5141,5491,3
1437197006.08620787,5124,5505,3
1437197006.54633999,5124,5559,3
1437197006.79642797,5111,5576,3
1437197007.22262001,5124,5559,3
1437197007.67789602,5109,5549,3
1437197008.02504802,5130,5551,3
1437197008.47434783,5136,5527,3
1437197008.75443983,5138,5513,3
1437197008.95050383,5130,5549,3
1437197009.75768399,5119,5563,3
1437197010.10787201,5111,5580,3
1437197010.40791583,5082,5544,3
1437197010.79431200,5098,5563,3
1437197011.14326382,5096,5568,3
1437197011.61958790,5124,5556,3
1437197011.85849190,5093,5549,3
1437197012.26487184,5130,5532,3
1437197012.64580393,5133,5559,3
1437197013.06097603,5117,5561,3
1437197013.33611202,5132,5578,3
1437197013.67833185,5149,5472,3
1437197014.12205601,5162,5542,3
1437197014.50866389,5162,5551,3
1437197014.71379590,5143,5493,3
1437197015.06599188,5144,5544,3
1437197015.37996387,5130,5474,3
1437197015.74821186,5153,5544,3
1437197016.02782393,5067,5568,3
1437197016.47855997,5119,5566,3
1437197016.82459188,5143,5566,3
1437197017.23978782,5162,5496,3
1437197018.05997205,5151,5546,3
1437197018.31131601,5125,5554,3
1437197018.93038797,5143,5559,3
1437197019.27173591,5143,5554,3
1437197020.53805184,5182,5539,3
1437197020.88317585,5157,5532,3
1437197021.16331196,5144,5527,3
1437197021.51146793,5161,5534,3
1437197021.88372397,5169,5534,3
1437197023.09563589,5169,5532,3
1437197023.34129596,5169,5530,3
1437197024.01753187,5182,5525,3
1437197024.37790799,5162,5530,3
1437197024.71585989,5182,5520,3
1437197025.43023205,5170,5522,3
1437197026.12150383,5170,5527,3
1437197026.63267183,5172,5527,3
1437197027.05680799,5169,5530,3
1437197027.28688383,5169,5530,3
1437197028.42136383,5157,5527,3
1437197029.17460799,5162,5522,3
1437197029.52321196,5157,5527,3
1437197029.84697199,5182,5530,3
1437197030.17621589,5170,5520,3
1437197030.53241992,5169,5527,3
1437197033.62352800,5182,5527,3
1437197034.38091588,5169,5527,3
1437197034.79306793,5162,5525,3
1437197036.23465204,5182,5525,3
1437197036.93092799,5169,5522,3
1437197037.28512383,5194,5525,3
1437197037.89132786,5182,5525,3
1437197038.46722794,5151,5532,3
1437197038.71971583,5156,5527,3
1437197039.02784395,5156,5532,3
1437197039.26584792,5156,5530,3
1437197039.70711994,5175,5527,3
1437197040.11915183,5169,5530,3
1437197040.56848788,5164,5527,3
1437197041.46584392,5169,5532,3
1437197041.70883989,5138,5549,3
1437197042.15500784,5164,5551,3
1437197042.63525987,5156,5551,3
1437197043.21645594,5136,5539,3
1437197043.50063205,5111,5546,3
1437197044.01776791,5136,5539,3
1437197044.72800398,5136,5566,3
1437197045.32940793,5138,5563,3
1437197045.69453192,5122,5566,3
1437197046.17284799,5125,5549,3
1437197046.44582796,5132,5544,3
1437197046.79817986,5136,5551,3
